,VARIABLE_NAME,CALCULATION,VALUE,STRVALUE,STATUSFLAGS,TIMESTAMP
773,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:32:54
774,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:32:55
775,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:32:56
776,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:32:57
777,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:32:58
778,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:32:59
779,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:33:00
780,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:33:01
781,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:33:02
782,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:33:03
783,RobotSimForPA/Global/R1_WeldingResistance,0,0.2315,,2228224,2025-08-11 14:33:04
784,RobotSimForPA/Global/R1_WeldingResistance,0,0.25102,,2228224,2025-08-11 14:33:05
785,RobotSimForPA/Global/R1_WeldingResistance,0,0.29882000000000003,,2228224,2025-08-11 14:33:06
786,RobotSimForPA/Global/R1_WeldingResistance,0,0.21364000000000002,,2228224,2025-08-11 14:33:07
787,RobotSimForPA/Global/R1_WeldingResistance,0,0.18916000000000002,,2228224,2025-08-11 14:33:08
788,RobotSimForPA/Global/R1_WeldingResistance,0,0.18916000000000002,,2228224,2025-08-11 14:33:09
789,RobotSimForPA/Global/R1_WeldingResistance,0,0.25118,,2228224,2025-08-11 14:33:10
790,RobotSimForPA/Global/R1_WeldingResistance,0,0.25813,,2228224,2025-08-11 14:33:11
791,RobotSimForPA/Global/R1_WeldingResistance,0,0.29882000000000003,,2228224,2025-08-11 14:33:12
792,RobotSimForPA/Global/R1_WeldingResistance,0,0.26789,,2228224,2025-08-11 14:33:13
793,RobotSimForPA/Global/R1_WeldingResistance,0,0.17245000000000002,,2228224,2025-08-11 14:33:14
794,RobotSimForPA/Global/R1_WeldingResistance,0,0.17245000000000002,,2228224,2025-08-11 14:33:15
795,RobotSimForPA/Global/R1_WeldingResistance,0,0.22769000000000003,,2228224,2025-08-11 14:33:16
796,RobotSimForPA/Global/R1_WeldingResistance,0,0.28591,,2228224,2025-08-11 14:33:17
797,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:33:18
798,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:33:19
799,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:33:20
800,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:33:21
801,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:33:22
802,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:33:23
803,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:33:24
804,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:33:25
805,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:33:26
806,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:33:27
807,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:33:28
808,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:33:29
809,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:33:30
810,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:33:31
811,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:33:32
812,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:33:33
813,RobotSimForPA/Global/R1_WeldingResistance,0,0.26822,,2228224,2025-08-11 14:33:34
814,RobotSimForPA/Global/R1_WeldingResistance,0,0.24308000000000002,,2228224,2025-08-11 14:33:35
815,RobotSimForPA/Global/R1_WeldingResistance,0,0.22968000000000002,,2228224,2025-08-11 14:33:36
816,RobotSimForPA/Global/R1_WeldingResistance,0,0.30047,,2228224,2025-08-11 14:33:37
817,RobotSimForPA/Global/R1_WeldingResistance,0,0.30047,,2228224,2025-08-11 14:33:38
818,RobotSimForPA/Global/R1_WeldingResistance,0,0.22108000000000003,,2228224,2025-08-11 14:33:39
819,RobotSimForPA/Global/R1_WeldingResistance,0,0.23911000000000002,,2228224,2025-08-11 14:33:40
820,RobotSimForPA/Global/R1_WeldingResistance,0,0.28972000000000003,,2228224,2025-08-11 14:33:41
821,RobotSimForPA/Global/R1_WeldingResistance,0,0.24969000000000002,,2228224,2025-08-11 14:33:42
822,RobotSimForPA/Global/R1_WeldingResistance,0,0.17675000000000002,,2228224,2025-08-11 14:33:43
823,RobotSimForPA/Global/R1_WeldingResistance,0,0.17675000000000002,,2228224,2025-08-11 14:33:44
824,RobotSimForPA/Global/R1_WeldingResistance,0,0.22124000000000002,,2228224,2025-08-11 14:33:45
825,RobotSimForPA/Global/R1_WeldingResistance,0,0.17394,,2228224,2025-08-11 14:33:46
826,RobotSimForPA/Global/R1_WeldingResistance,0,0.20685,,2228224,2025-08-11 14:33:47
827,RobotSimForPA/Global/R1_WeldingResistance,0,0.21512,,2228224,2025-08-11 14:33:48
828,RobotSimForPA/Global/R1_WeldingResistance,0,0.32197000000000003,,2228224,2025-08-11 14:33:49
829,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:33:50
830,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:33:51
831,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:33:52
832,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:33:53
833,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:33:54
834,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:33:55
835,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:33:56
836,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:33:57
837,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:33:58
838,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:33:59
839,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:34:00
840,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:34:01
841,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:34:02
842,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:34:03
843,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:34:04
844,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:34:05
845,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:34:06
846,RobotSimForPA/Global/R1_WeldingResistance,0,0.31684,,2228224,2025-08-11 14:34:07
847,RobotSimForPA/Global/R1_WeldingResistance,0,0.27913000000000004,,2228224,2025-08-11 14:34:08
848,RobotSimForPA/Global/R1_WeldingResistance,0,0.2841,,2228224,2025-08-11 14:34:09
849,RobotSimForPA/Global/R1_WeldingResistance,0,0.20967000000000002,,2228224,2025-08-11 14:34:10
850,RobotSimForPA/Global/R1_WeldingResistance,0,0.20933000000000002,,2228224,2025-08-11 14:34:11
851,RobotSimForPA/Global/R1_WeldingResistance,0,0.22654000000000002,,2228224,2025-08-11 14:34:12
852,RobotSimForPA/Global/R1_WeldingResistance,0,0.29137,,2228224,2025-08-11 14:34:13
853,RobotSimForPA/Global/R1_WeldingResistance,0,0.29137,,2228224,2025-08-11 14:34:14
854,RobotSimForPA/Global/R1_WeldingResistance,0,0.27103000000000005,,2228224,2025-08-11 14:34:15
855,RobotSimForPA/Global/R1_WeldingResistance,0,0.27103000000000005,,2228224,2025-08-11 14:34:16
856,RobotSimForPA/Global/R1_WeldingResistance,0,0.30461000000000005,,2228224,2025-08-11 14:34:17
857,RobotSimForPA/Global/R1_WeldingResistance,0,0.17394,,2228224,2025-08-11 14:34:18
858,RobotSimForPA/Global/R1_WeldingResistance,0,0.17394,,2228224,2025-08-11 14:34:19
859,RobotSimForPA/Global/R1_WeldingResistance,0,0.31337000000000004,,2228224,2025-08-11 14:34:20
860,RobotSimForPA/Global/R1_WeldingResistance,0,0.17195000000000002,,2228224,2025-08-11 14:34:21
861,RobotSimForPA/Global/R1_WeldingResistance,0,0.21760000000000002,,2228224,2025-08-11 14:34:22
862,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:34:23
863,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:34:24
864,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:34:25
865,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:34:26
866,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:34:27
867,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:34:28
868,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:34:29
869,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:34:30
870,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:34:31
871,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:34:32
872,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:34:33
873,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:34:34
874,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:34:35
875,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:34:36
876,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:34:37
877,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:34:38
878,RobotSimForPA/Global/R1_WeldingResistance,0,0.18800000000000003,,2228224,2025-08-11 14:34:39
879,RobotSimForPA/Global/R1_WeldingResistance,0,0.18634,,2228224,2025-08-11 14:34:40
880,RobotSimForPA/Global/R1_WeldingResistance,0,0.32462,,2228224,2025-08-11 14:34:41
881,RobotSimForPA/Global/R1_WeldingResistance,0,0.24887,,2228224,2025-08-11 14:34:42
882,RobotSimForPA/Global/R1_WeldingResistance,0,0.24887,,2228224,2025-08-11 14:34:43
883,RobotSimForPA/Global/R1_WeldingResistance,0,0.28376,,2228224,2025-08-11 14:34:44
884,RobotSimForPA/Global/R1_WeldingResistance,0,0.21297000000000002,,2228224,2025-08-11 14:34:45
885,RobotSimForPA/Global/R1_WeldingResistance,0,0.30163,,2228224,2025-08-11 14:34:46
886,RobotSimForPA/Global/R1_WeldingResistance,0,0.31288000000000005,,2228224,2025-08-11 14:34:47
887,RobotSimForPA/Global/R1_WeldingResistance,0,0.31288000000000005,,2228224,2025-08-11 14:34:48
888,RobotSimForPA/Global/R1_WeldingResistance,0,0.32164000000000004,,2228224,2025-08-11 14:34:49
889,RobotSimForPA/Global/R1_WeldingResistance,0,0.29154,,2228224,2025-08-11 14:34:50
890,RobotSimForPA/Global/R1_WeldingResistance,0,0.28128000000000003,,2228224,2025-08-11 14:34:51
891,RobotSimForPA/Global/R1_WeldingResistance,0,0.26739,,2228224,2025-08-11 14:34:52
892,RobotSimForPA/Global/R1_WeldingResistance,0,0.20421000000000003,,2228224,2025-08-11 14:34:53
893,RobotSimForPA/Global/R1_WeldingResistance,0,0.18816000000000002,,2228224,2025-08-11 14:34:54
894,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:34:55
895,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:34:56
896,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:34:57
897,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:34:58
898,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:34:59
899,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:35:00
900,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:35:01
901,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:35:02
902,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:35:03
903,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:35:04
904,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:35:05
905,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:35:06
906,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:35:07
907,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:35:08
908,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:35:09
909,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:35:10
910,RobotSimForPA/Global/R1_WeldingResistance,0,0.30758,,2228224,2025-08-11 14:35:11
911,RobotSimForPA/Global/R1_WeldingResistance,0,0.30758,,2228224,2025-08-11 14:35:12
912,RobotSimForPA/Global/R1_WeldingResistance,0,0.3094,,2228224,2025-08-11 14:35:13
913,RobotSimForPA/Global/R1_WeldingResistance,0,0.26507000000000003,,2228224,2025-08-11 14:35:14
914,RobotSimForPA/Global/R1_WeldingResistance,0,0.30692,,2228224,2025-08-11 14:35:15
915,RobotSimForPA/Global/R1_WeldingResistance,0,0.32247000000000003,,2228224,2025-08-11 14:35:16
916,RobotSimForPA/Global/R1_WeldingResistance,0,0.27483,,2228224,2025-08-11 14:35:17
917,RobotSimForPA/Global/R1_WeldingResistance,0,0.27483,,2228224,2025-08-11 14:35:18
918,RobotSimForPA/Global/R1_WeldingResistance,0,0.3008,,2228224,2025-08-11 14:35:19
919,RobotSimForPA/Global/R1_WeldingResistance,0,0.18089000000000002,,2228224,2025-08-11 14:35:20
920,RobotSimForPA/Global/R1_WeldingResistance,0,0.18684,,2228224,2025-08-11 14:35:21
921,RobotSimForPA/Global/R1_WeldingResistance,0,0.17262000000000002,,2228224,2025-08-11 14:35:22
922,RobotSimForPA/Global/R1_WeldingResistance,0,0.21760000000000002,,2228224,2025-08-11 14:35:23
923,RobotSimForPA/Global/R1_WeldingResistance,0,0.21760000000000002,,2228224,2025-08-11 14:35:24
924,RobotSimForPA/Global/R1_WeldingResistance,0,0.30659000000000003,,2228224,2025-08-11 14:35:25
925,RobotSimForPA/Global/R1_WeldingResistance,0,0.20090000000000002,,2228224,2025-08-11 14:35:26
926,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:35:27
927,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:35:28
928,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:35:29
929,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:35:30
930,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:35:31
931,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:35:32
932,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:35:33
933,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:35:34
934,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:35:35
935,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:35:36
936,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:35:37
937,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:35:38
938,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:35:39
939,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:35:40
940,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:35:41
941,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:35:42
942,RobotSimForPA/Global/R1_WeldingResistance,0,0.23365000000000002,,2228224,2025-08-11 14:35:43
943,RobotSimForPA/Global/R1_WeldingResistance,0,0.30692,,2228224,2025-08-11 14:35:44
944,RobotSimForPA/Global/R1_WeldingResistance,0,0.29931,,2228224,2025-08-11 14:35:45
945,RobotSimForPA/Global/R1_WeldingResistance,0,0.23894,,2228224,2025-08-11 14:35:46
946,RobotSimForPA/Global/R1_WeldingResistance,0,0.23894,,2228224,2025-08-11 14:35:47
947,RobotSimForPA/Global/R1_WeldingResistance,0,0.25383,,2228224,2025-08-11 14:35:48
948,RobotSimForPA/Global/R1_WeldingResistance,0,0.20239000000000001,,2228224,2025-08-11 14:35:49
949,RobotSimForPA/Global/R1_WeldingResistance,0,0.28062000000000004,,2228224,2025-08-11 14:35:50
950,RobotSimForPA/Global/R1_WeldingResistance,0,0.24672000000000002,,2228224,2025-08-11 14:35:51
951,RobotSimForPA/Global/R1_WeldingResistance,0,0.24672000000000002,,2228224,2025-08-11 14:35:52
952,RobotSimForPA/Global/R1_WeldingResistance,0,0.25019,,2228224,2025-08-11 14:35:53
953,RobotSimForPA/Global/R1_WeldingResistance,0,0.18965,,2228224,2025-08-11 14:35:54
954,RobotSimForPA/Global/R1_WeldingResistance,0,0.25879,,2228224,2025-08-11 14:35:55
955,RobotSimForPA/Global/R1_WeldingResistance,0,0.26193,,2228224,2025-08-11 14:35:56
956,RobotSimForPA/Global/R1_WeldingResistance,0,0.27549,,2228224,2025-08-11 14:35:57
957,RobotSimForPA/Global/R1_WeldingResistance,0,0.27549,,2228224,2025-08-11 14:35:58
958,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:35:59
959,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:36:00
960,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:36:01
961,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:36:02
962,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:36:03
963,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:36:04
964,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:36:05
965,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:36:06
966,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:36:07
967,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:36:08
968,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:36:09
969,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:36:10
970,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:36:11
971,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:36:12
972,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:36:13
973,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:36:14
974,RobotSimForPA/Global/R1_WeldingResistance,0,0.22687000000000002,,2228224,2025-08-11 14:36:15
975,RobotSimForPA/Global/R1_WeldingResistance,0,0.22687000000000002,,2228224,2025-08-11 14:36:16
976,RobotSimForPA/Global/R1_WeldingResistance,0,0.31668,,2228224,2025-08-11 14:36:17
977,RobotSimForPA/Global/R1_WeldingResistance,0,0.18155000000000002,,2228224,2025-08-11 14:36:18
978,RobotSimForPA/Global/R1_WeldingResistance,0,0.22637000000000002,,2228224,2025-08-11 14:36:19
979,RobotSimForPA/Global/R1_WeldingResistance,0,0.32528,,2228224,2025-08-11 14:36:20
980,RobotSimForPA/Global/R1_WeldingResistance,0,0.23828000000000002,,2228224,2025-08-11 14:36:21
981,RobotSimForPA/Global/R1_WeldingResistance,0,0.23828000000000002,,2228224,2025-08-11 14:36:22
982,RobotSimForPA/Global/R1_WeldingResistance,0,0.20933000000000002,,2228224,2025-08-11 14:36:23
983,RobotSimForPA/Global/R1_WeldingResistance,0,0.19379000000000002,,2228224,2025-08-11 14:36:24
984,RobotSimForPA/Global/R1_WeldingResistance,0,0.25598000000000004,,2228224,2025-08-11 14:36:25
985,RobotSimForPA/Global/R1_WeldingResistance,0,0.23563,,2228224,2025-08-11 14:36:26
986,RobotSimForPA/Global/R1_WeldingResistance,0,0.2535,,2228224,2025-08-11 14:36:27
987,RobotSimForPA/Global/R1_WeldingResistance,0,0.2535,,2228224,2025-08-11 14:36:28
988,RobotSimForPA/Global/R1_WeldingResistance,0,0.17526000000000003,,2228224,2025-08-11 14:36:29
989,RobotSimForPA/Global/R1_WeldingResistance,0,0.1751,,2228224,2025-08-11 14:36:30
990,RobotSimForPA/Global/R1_WeldingResistance,0,0.24258000000000002,,2228224,2025-08-11 14:36:31
991,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:36:32
992,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:36:33
993,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:36:34
994,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:36:35
995,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:36:36
996,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:36:37
997,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:36:38
998,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:36:39
999,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:36:40
1000,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:36:41
1001,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:36:42
1002,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:36:43
1003,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:36:44
1004,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:36:45
1005,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:36:46
1006,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:36:47
1007,RobotSimForPA/Global/R1_WeldingResistance,0,0.17229000000000003,,2228224,2025-08-11 14:36:48
1008,RobotSimForPA/Global/R1_WeldingResistance,0,0.27086000000000005,,2228224,2025-08-11 14:36:49
1009,RobotSimForPA/Global/R1_WeldingResistance,0,0.32280000000000003,,2228224,2025-08-11 14:36:50
1010,RobotSimForPA/Global/R1_WeldingResistance,0,0.32280000000000003,,2228224,2025-08-11 14:36:51
1011,RobotSimForPA/Global/R1_WeldingResistance,0,0.17874,,2228224,2025-08-11 14:36:52
1012,RobotSimForPA/Global/R1_WeldingResistance,0,0.23927,,2228224,2025-08-11 14:36:53
1013,RobotSimForPA/Global/R1_WeldingResistance,0,0.26954,,2228224,2025-08-11 14:36:54
1014,RobotSimForPA/Global/R1_WeldingResistance,0,0.28178000000000003,,2228224,2025-08-11 14:36:55
1015,RobotSimForPA/Global/R1_WeldingResistance,0,0.28178000000000003,,2228224,2025-08-11 14:36:56
1016,RobotSimForPA/Global/R1_WeldingResistance,0,0.26541000000000003,,2228224,2025-08-11 14:36:57
1017,RobotSimForPA/Global/R1_WeldingResistance,0,0.27285000000000004,,2228224,2025-08-11 14:36:58
1018,RobotSimForPA/Global/R1_WeldingResistance,0,0.27748,,2228224,2025-08-11 14:36:59
1019,RobotSimForPA/Global/R1_WeldingResistance,0,0.22025000000000003,,2228224,2025-08-11 14:37:00
1020,RobotSimForPA/Global/R1_WeldingResistance,0,0.26127,,2228224,2025-08-11 14:37:01
1021,RobotSimForPA/Global/R1_WeldingResistance,0,0.26127,,2228224,2025-08-11 14:37:02
1022,RobotSimForPA/Global/R1_WeldingResistance,0,0.23762000000000003,,2228224,2025-08-11 14:37:03
1023,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:37:04
1024,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:37:05
1025,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:37:06
1026,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:37:07
1027,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:37:08
1028,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:37:09
1029,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:37:10
1030,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:37:11
1031,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:37:12
1032,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:37:13
1033,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:37:14
1034,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:37:15
1035,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:37:16
1036,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:37:17
1037,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:37:18
1038,RobotSimForPA/Global/R1_WeldingResistance,0,0.0,,2228224,2025-08-11 14:37:19
1039,RobotSimForPA/Global/R1_WeldingResistance,0,0.23696000000000003,,2228224,2025-08-11 14:37:20
1040,RobotSimForPA/Global/R1_WeldingResistance,0,0.27136000000000005,,2228224,2025-08-11 14:37:21
1041,RobotSimForPA/Global/R1_WeldingResistance,0,0.22108000000000003,,2228224,2025-08-11 14:37:22
1042,RobotSimForPA/Global/R1_WeldingResistance,0,0.30394000000000004,,2228224,2025-08-11 14:37:23
1043,RobotSimForPA/Global/R1_WeldingResistance,0,0.32561,,2228224,2025-08-11 14:37:24
1044,RobotSimForPA/Global/R1_WeldingResistance,0,0.32561,,2228224,2025-08-11 14:37:25
1045,RobotSimForPA/Global/R1_WeldingResistance,0,0.23183,,2228224,2025-08-11 14:37:26
1046,RobotSimForPA/Global/R1_WeldingResistance,0,0.20255,,2228224,2025-08-11 14:37:27
